Position,Name,Bib,Time,Category,Category Position,Gender,Gender Position,Run
1090,RHYS DAVEY,362,06:58:05,60-64,38,Male,704,06:59:31
1091,DONNIE RAGOOBAR,285,06:57:59,45-49,76,Male,705,07:00:06
1092,GAETANO PERKIN,614,06:58:46,35-39,76,Male,706,07:00:06
1093,MIKE LEAHY,35,07:01:32,70-74,23,Male,707,07:01:32
1094,CHARLESON POOVAIAH,1022,06:59:59,45-49,77,Male,708,07:01:48
1095,DEBBIE RAYMOND,863,07:00:21,55-59,35,Female,387,07:02:29
1096,ERU KAIO,569,07:04:40,18-34,213,Male,709,07:05:28
1097,SARAH WIWARENA,691,07:05:51,80-84,3,Female,388,07:05:51
1098,SONIA TE WHARE,156,07:05:02,55-59,36,Female,389,07:07:06
1099,LYNNE O'BRIEN,238,07:05:31,60-64,37,Female,390,07:07:26
1100,AIMEE CHRISTIE,251,07:07:46,35-39,45,Female,391,07:09:21
1101,SHONA SORENSEN,1132,07:07:13,60-64,38,Female,392,07:09:26
1102,CATHERINE CREIGHTON,69,07:09:54,60-64,39,Female,393,07:09:56
1103,ROSITA HUNT,932,07:09:19,50-54,31,Female,394,07:10:10
1104,TANIA HODGES,39,07:11:40,55-59,37,Female,395,07:12:27
1105,LEANNE EMTAGE,389,07:12:36,55-59,38,Female,396,07:13:50
1106,DAVID WHELAN,1011,07:11:51,55-59,62,Male,710,07:13:51
1107,SHARON GRINTER,158,07:13:40,50-54,32,Female,397,07:15:10
1108,BIEN PADILLA,446,07:13:42,45-49,78,Male,711,07:15:21
1109,THERESA HONEYCOMBE,1163,07:16:14,40-44,50,Female,398,07:17:10
1110,KATERINA TAIKATO,988,07:15:38,40-44,51,Female,399,07:17:41
1111,VERONICA WAIARI,987,07:15:38,35-39,46,Female,400,07:17:42
1112,JOHN KEENANKEENAN,1404,07:17:25,60-64,39,Male,712,07:19:02
1113,PAUL HODGE,1306,07:19:02,60-64,40,Male,713,07:20:40
1114,WENDY BEVERLEY,42,07:22:06,70-74,11,Female,401,07:23:48
1115,DAVID BEVERLEY,43,07:22:06,80-84,2,Male,714,07:23:48
1116,JOAN SONG,25,07:25:18,60-64,40,Female,402,07:26:38
1117,JONATHAN HUBNER,88,07:27:58,35-39,77,Male,715,07:30:00
1118,SUSAN BORK,57,07:30:07,65-69,11,Female,403,07:30:09
1119,ANGELA KOKICH,581,07:29:38,60-64,41,Female,404,07:30:52
1120,MATHEW JOSEPH,1147,07:28:43,70-74,24,Male,716,07:30:53
1121,MONIQUE TEARE,278,07:30:53,50-54,33,Female,405,07:31:50
1122,MARIANNE HOLMBERG,769,07:33:06,60-64,42,Female,406,07:35:10
1123,HEW CHUI WONG,16,07:33:49,35-39,47,Female,407,07:35:32
1124,DHANUSH RAJENDIRAN,894,07:36:32,18-34,214,Male,717,07:37:03
1125,CAROL LAHOOD,457,07:42:53,70-74,12,Female,408,07:42:55
1126,NORMAN CHAN,747,07:42:55,60-64,41,Male,718,07:42:55
1127,ELEANOR HAMILTON,75,07:42:55,65-69,12,Female,409,07:42:55
1128,ANNE FREDRICSEN,1019,07:43:59,60-64,43,Female,410,07:44:47
1129,JUDY BROCK,26,07:48:10,60-64,44,Female,411,07:48:10
1130,ROSS STEELE,143,07:48:03,65-69,28,Male,719,07:48:10
1131,SHARON NIKORA,491,07:47:44,45-49,42,Female,412,07:49:14
1132,WAIORA ROGERS,100,07:48:44,75-79,6,Female,413,07:49:51
1133,MICHAEL ROGERS,101,07:48:45,75-79,8,Male,720,07:49:52
1134,SACHA COLLINS,419,07:49:11,50-54,34,Female,414,07:50:52
1135,REBECCA DRAGE,964,07:51:31,65-69,13,Female,415,07:51:36
1136,DAVID CORTES,595,07:51:34,18-34,215,Male,721,07:52:28
1137,DORIS BRAGG,19,07:56:05,75-79,7,Female,416,07:56:05
1138,MARKUS PETER,334,07:55:10,60-64,42,Male,722,07:57:06
1139,BRONWYN YATES,325,07:56:31,60-64,45,Female,417,07:57:46
1140,HEATHER FLAY,1014,07:59:04,60-64,46,Female,418,08:00:45
1141,MARK ODGERS,1336,07:59:04,55-59,63,Male,723,08:00:45
1142,EILEEN ODGERS,1002,07:59:05,80-84,4,Female,419,08:00:46
1143,DON GRANT,206,08:05:20,60-64,43,Male,724,08:07:30
1144,ANDREA MORGAN,132,08:06:43,60-64,47,Female,420,08:08:15
1145,ALLY GIBBONS,452,08:11:49,70-74,13,Female,421,08:11:49
1146,RACHEL BABBINGTON,1395,08:10:34,50-54,35,Female,422,08:12:22
1147,CRAIG BROWN,1396,08:14:08,55-59,64,Male,725,08:15:59
1148,TINA POINTON,14,08:30:39,65-69,14,Female,423,08:30:42
1149,MARYANNE HOOSON,1154,08:32:00,60-64,48,Female,424,08:32:05
1150,DAVINA EDWARDS,696,08:38:45,45-49,43,Female,425,08:40:04
1151,JASON TAIAPA,1375,08:38:46,55-59,65,Male,726,08:40:05
1152,ADRIAN EVANS,1410,08:53:13,60-64,44,Male,727,08:53:13
DNF,SHERYL HOLMES,45,,55-59,,Female,,
DNF,EMILY HARRIS,450,,45-49,,Female,,
DNF,POL WISEMAN,1097,,18-34,,Male,,
DNF,DANIEL PLAYNE,1103,04:45:03,35-39,,Male,,04:45:03
DNF,KEVIN HUNT,1384,,60-64,,Male,,
NYS,DAVE NICHSOLSON,4,,55-59,,Male,,
NYS,ROBERT THOMAS,18,,35-39,,Male,,
NYS,MO BHIKHA,36,,70-74,,Male,,
NYS,STEVEN BUHR,30,,45-49,,Male,,
NYS,IVAN LOVEDAY,50,,75-79,,Male,,
NYS,MARK WILLIS,51,,65-69,,Male,,
NYS,KONRAD KONLECHNER,59,,60-64,,Male,,
NYS,TESA MEIHANA,68,,40-44,,Female,,
NYS,GLENN PARKER,72,,40-44,,Male,,
NYS,SUSI ALTPETER,74,,55-59,,Female,,
NYS,TE UA KEEPA,78,,18-34,,Male,,
NYS,WARRICK JOE,84,,50-54,,Male,,
NYS,PARAIRE ROGERS,99,,35-39,,Male,,
NYS,TAME MALCOLM,104,,35-39,,Male,,
NYS,TE HUIA TAYLOR,109,,18-34,,Female,,
NYS,REEMA PATEL,111,,35-39,,Female,,
NYS,KRISTY MACDONALD,122,,35-39,,Female,,
NYS,UENUKUTERANGIHOKA JEFFERIES,137,,18-34,,Male,,
NYS,JUNEL SOLO,155,,18-34,,Male,,
NYS,BROOKE STIRLING,165,,18-34,,Female,,
NYS,CHRIS MORGAN,171,,60-64,,Male,,
NYS,TONY CLARKE,172,,65-69,,Male,,
NYS,DOUGLAS HALL,178,,50-54,,Male,,
NYS,ALLY HOLDEN,180,,40-44,,Female,,
NYS,ROBBIE BARNES,183,,60-64,,Male,,
NYS,STEPHEN MITCHELL,184,,55-59,,Male,,
NYS,ANDREW STOUT,187,,35-39,,Male,,
NYS,TE MARINO PAINTING-DAVIS,199,,18-34,,Female,,
NYS,MATEKITATAHI RAWIRI,200,,18-34,,Male,,
NYS,CHRIS TATE,201,,60-64,,Male,,
NYS,SANJAY UNKA,203,,50-54,,Male,,
NYS,DAMON WILLIAM ARAMAKUTU,205,,55-59,,Male,,
NYS,ANITA TAN,211,,40-44,,Female,,
NYS,MATT SHANKS,215,,40-44,,Male,,
NYS,KEVIN PEARCE,216,,75-79,,Male,,
NYS,PETRA CROSBIE,217,,50-54,,Female,,
NYS,SHANE REEVES,224,,35-39,,Male,,
NYS,WYNAND BREYTENBACH,231,,65-69,,Male,,
NYS,ANDREW HARRIS,233,,18-34,,Male,,
NYS,RENEE MILKOP-KERR,235,,45-49,,Female,,
NYS,COLIN JUDD,237,,60-64,,Male,,
NYS,KHAN TAMATI,243,,35-39,,Male,,
NYS,OLIVIA JORDAN,249,,35-39,,Female,,
NYS,ZANE HOPMAN,264,,18-34,,Male,,
NYS,DAYNA BIDOIS,268,,18-34,,Male,,
NYS,SORREL FAGAN,270,,40-44,,Female,,
NYS,PAUL SULLIVAN,273,,55-59,,Male,,
NYS,DON MACKENZIE,282,,50-54,,Male,,
NYS,SHAUN COOPER,287,,55-59,,Male,,
NYS,MADISON JOHNSON,288,,18-34,,Female,,
NYS,LINGXIAO WANG,290,,35-39,,Male,,
NYS,JEREMY BRELL,307,,45-49,,Male,,
NYS,CHRISTIE YAMATE,315,,18-34,,Female,,
NYS,ANNA DALTON,318,,50-54,,Female,,
NYS,PHILIP TAYLOR,323,,40-44,,Male,,
NYS,XIAOBIN REN,326,,18-34,,Male,,
NYS,IDE GILLESPIE,329,,40-44,,Female,,
NYS,NEVADA POWERS,345,,18-34,,Female,,
NYS,SEAN KELLY,346,,50-54,,Male,,
NYS,CHRISTOPHER MATTHEWS,351,,50-54,,Male,,
NYS,HELEN KILDING,367,,45-49,,Female,,
NYS,GURIJT KAUR,373,,45-49,,Female,,
NYS,WADE THOMAS,384,,18-34,,Male,,
NYS,GLEN CLARKE,388,,45-49,,Male,,
NYS,DENISE WIBROW,396,,60-64,,Female,,
NYS,LEO ANTONIO,397,,55-59,,Male,,
NYS,JOANNE WAINWRIGHT,423,,45-49,,Female,,
NYS,GRAEME PILKINGTON,425,,45-49,,Male,,
NYS,SCOTT MURRAY,426,,50-54,,Male,,
NYS,RANGI RIRINUI,429,,18-34,,Male,,
NYS,DARRYL MATTHEWS,436,,40-44,,Male,,
NYS,MARCOS ANNUNCIATO,439,,18-34,,Male,,
NYS,KYRON RESHI,444,,18-34,,Male,,
NYS,TAYLOR HAMLIN,453,,18-34,,Male,,
NYS,LUCAS MOKE,455,,40-44,,Male,,
NYS,LI LI,458,,35-39,,Female,,
NYS,MEG GREY,459,,18-34,,Female,,
NYS,OWEN TUMULTY,460,,60-64,,Male,,
NYS,JEFF BENNETT,462,,55-59,,Male,,
NYS,EMILLIO TIA,477,,18-34,,Male,,
NYS,ROBBIE REEVES,482,,35-39,,Male,,
NYS,GARY WILTON,500,,55-59,,Male,,
NYS,JAMES DUNNINGHAM,499,,40-44,,Male,,
NYS,SCOTT JESSOP,501,,40-44,,Male,,
NYS,KATLIN DONELLEY,519,,18-34,,Female,,
NYS,HEATHER LEWIS,516,,18-34,,Female,,
NYS,NICK ALLEN,522,,45-49,,Male,,
NYS,OWEN SATCHWILL,524,,18-34,,Male,,
NYS,COLIN BARKER,523,,50-54,,Male,,
NYS,JACO MAARTENS,532,,35-39,,Male,,
NYS,FRANZ DEGENKOLBE,541,,55-59,,Male,,
NYS,DAYLE CHEATLEY,543,,45-49,,Male,,
NYS,THANAT TANGTARTHARAKUL,557,,55-59,,Male,,
NYS,SIMON NEATE,560,,40-44,,Male,,
NYS,EVGENII RYBAKOV,562,,35-39,,Male,,
NYS,KARAM TUTAHIONE,589,,50-54,,Male,,
NYS,DONNA TUTAHIONE,590,,50-54,,Female,,
NYS,PIPPA BENTON,609,,18-34,,Female,,
NYS,JUSTIN OOINK,631,,50-54,,Male,,
NYS,KAYLA MALAN,646,,18-34,,Female,,
NYS,OLIVIA MONZARI,667,,18-34,,Female,,
NYS,JEREMY SARGENT,682,,50-54,,Male,,
NYS,TONY COOMBE,685,,55-59,,Male,,
NYS,KARL BARRIE,698,,45-49,,Male,,
NYS,KELSEY SOSING,739,,18-34,,Male,,
NYS,ROMMEL KARLO DELA CRUZ,740,,18-34,,Male,,
NYS,HENRY LYNCH,746,,18-34,,Male,,
NYS,ROGER NOLL,767,,45-49,,Male,,
NYS,GRAHAM STUART,785,,65-69,,Male,,
NYS,ED VAN DEN BROEK,791,,60-64,,Male,,
NYS,CHARLOTTE NASEY,796,,70-74,,Female,,
NYS,KEILAN ROCHETTE,802,,18-34,,Male,,
NYS,JAMIE HALL,806,,18-34,,Male,,
NYS,JONATHAN MASTERS,817,,65-69,,Male,,
NYS,RICHARD LAKE,845,,65-69,,Male,,
NYS,KEITA BROWN,849,,18-34,,Female,,
NYS,DANIEL BALCHIN,871,,18-34,,Male,,
NYS,JUTTA VAN DEN BOOM,879,,55-59,,Female,,
NYS,DIETER RASS,880,,65-69,,Male,,
NYS,TAMATI DURIE-MCGRATH,883,,18-34,,Male,,
NYS,MARTY FINCH,897,,65-69,,Male,,
NYS,DAMIAN SHARKEY,903,,45-49,,Male,,
NYS,CHRIS WELLS,945,,55-59,,Male,,
NYS,SEAN MCWILLIAMS,1043,,40-44,,Male,,
NYS,DAVID BUNTING,1061,,65-69,,Male,,
NYS,AIDEN PAPAROA,1062,,18-34,,Male,,
NYS,IAN HANSEN,1072,,55-59,,Male,,
NYS,RACHEL MCVITTIE,1080,,18-34,,Female,,
NYS,GARETH SCHOLES,1083,,45-49,,Male,,
NYS,ERIK VAN BEERENDONK,1084,,45-49,,Male,,
NYS,DEBRAH BREEDT,1095,,45-49,,Female,,
NYS,LOMANO VEA,1102,,18-34,,Male,,
NYS,BANYONG JANDRAGOLICA,1119,,40-44,,Male,,
NYS,TOM UNDERWOOD,1125,,60-64,,Male,,
NYS,SUE MELTZER,1135,,65-69,,Female,,
NYS,FRED BARNARD,1152,,50-54,,Male,,
NYS,DANILO REYES,1156,,35-39,,Male,,
NYS,KYLIE BALZER,1158,,40-44,,Female,,
NYS,PETER KNIGHT,1176,,18-34,,Male,,
NYS,ROBERTO MELLO,1186,,55-59,,Male,,
NYS,JAMIE WHYTE,1187,,40-44,,Male,,
NYS,RONALD ESPELLARGA,1215,,50-54,,Male,,
NYS,LUCAS DUROSS,1373,,18-34,,Male,,
Started,GARTH BARFOOT,82,,85-89,,Male,,
Started,JOE FAGAN,365,,45-49,,Male,,
Started,LEAH-MARIE WEHI,843,,18-34,,Female,,
Started,MIKAERE NGAMOTU,1006,,35-39,,Male,,
Started,MARK COCHRANE,1034,,55-59,,Male,,
Started,SAMUEL MCGOVERN,1075,,40-44,,Male,,
Started,LAY CUNNINGHAM,1250,,70-74,,Female,,
